DE062806W;;;www.info-minea.de;;;kontakt@info-minea.de;DST;MINEA BRANDENBURG GMBH
DE057405W;+49 381 8098616;;www.insyder.de;;;kontakt@insyder.de;PST;INSYDE INNOVATIVE SYSTEME FUER DEKONTAMINIERUNG & RECYCLING GMBH
DE057411F;+49 541 4084 0;;;;;kontakt@intan-media.de;PST;INTAN MEDIA-SERVICE GMBH.
DE003124K;49 12080;;http://www.isr.de;;;kontakt@isr.de;ICT;ISR Information Products AG
DE058397W;+49 40 35778350;;www.josanto.de;;;kontakt@josanto.de;DST;JOSANTO UG (HAFTUNGSBESCHRAENKT)
DE055939W;+49 40 593915 0;;www.kleinbus-service.com;;;kontakt@kleinbus-service.com;DST;HKS HAMBURGER KLEINBUS-SERVICE GMBH
DE002648K;49 99080;;http://www.kordes.de;;;kontakt@kordes.de;DST;Kordes KLD Wasser- und Abwassersysteme GmbH
DE060389W;+49 69 17309110;;www.lemax.eu;;;kontakt@lemax.eu;DST;LEMAX E.K.
DE002961K;49 41743540;;http://www.lexisnexis.de;;;kontakt@lexisnexis.de;ICT;LexisNexis GmbH
DE061040W;+49 711 94560820;;www.lumon.de;;;kontakt@lumon.de;DST;LUMON DEUTSCHLAND GMBH
DE064700F;+49 351 4188940;;;;;kontakt@marktjagd.de;ICT;OFFERISTA GROUP GMBH
DE003928K;49 3740850;;http://www.mecomo.de;;;kontakt@mecomo.com;ICT;MECOMO AG
DE062409W;;;www.mercan-doener.de;;;kontakt@mercan-doener.de;DST;MERCAN FLEISCHGROSSHANDELS GMBH
DE002587K;49 6212900;;http://www.mvv-trading.de;;;kontakt@mvv.de;CON;MVV Energie AG
DE064117W;+49 6247 9919700;;www.nicos-gmbh.de;;;kontakt@nicos-gmbh.de;PST;NICO'S GMBH MARKETING + VERTRIEB
DE064464W;+49 33702 66335;;www.nowyevent.com;;;kontakt@nowyevent.com;DST;NOWY GETRAENKE GMBH
DE004468K;49 2171730;;http://www.nutrilo.de;;;kontakt@nutrilo.de;PST;Nutrilo GmbH
DE064824E;+49 7032 9154 0;;;;;kontakt@omega-pharma.de;DST;OMEGA PHARMA DEUTSCHLAND GMBH
DE064878F;+49 89 44450803;;;;;kontakt@on-geo.de;ICT;ON-GEO GMBH
DE066402F;+49 89 24881 4280;;;;;kontakt@primepulse.de;ICT;PRIMEPULSE SE
DE067938E;+49 911 64290 0;;;;;kontakt@rowe-recycling.de;DST;ROWE GESELLSCHAFT FUER ROHSTOFFHANDEL, WERTSTOFFRECYCLING ENTSORGUNG MBH
DE069565W;+49 89 18920773;;www.silkmed-distribution.de;;;kontakt@silkmed-distribution.de;DST;SILKMED DISTRIBUTION GMBH
DE070176W;+49 7232 312667;;www.spectrix.de;;;kontakt@spectrix.de;PST;SPECTRIX GMBH
DE070966W;+49 37208 887810;;www.socken-sympatico.de;;;kontakt@sti-socks.de;DST;SYMPATICO GMBH & CO.KG
DE003860K;49 8020;;http://www.strautmann.com;;;kontakt@strautmann.com;DST;B.Strautmann & Söhne GmbH & Co. KG
DE070903W;+49 6251 5700 0;;www.suzuki.de;;;kontakt@suzuki.de;DST;SUZUKI DEUTSCHLAND GMBH
DE070991W;+49 201 821380;;www.syseins.com;;;kontakt@syseins.com;ICT;SYSEINS GMBH
DE071195F;+49 69 1532421 0;;;;;kontakt@targareal.de;PST;TARGA COMMUNICATIONS GMBH
DE071286W;+49 3421 739096;;www.team-palettenlogistik.de;;;kontakt@team-palettenlogistik.de;DST;TEAM-PALETTENLOGISTIK GMBH
DE002177K;49 3992800;;http://www.teles.com;;;kontakt@teles.de;ICT;TELES AG
DE071522W;+49 89 61180946;;tesla-bau.de;;;kontakt@tesla-bau.de;CON;TESLA BAU GMBH
DE073893F;+49 2683 96228 0;;;;;kontakt@tierarzt24.de;DST;WDT VISION PHARMA GMBH & CO. KG
DE071500W;+49 2941 2988100;;www.windabweiser-heko.de;;;kontakt@windabweiser-heko.de;DST;TERMER GMBH
DE074437W;+49 2291 80316;;www.wir-global.de;;;kontakt@wir-global.de;DST;WIR GMBH
DE074607W;+49 711 12040845;;www.worldaurum.de;;;kontakt@worldaurum.de;DST;WORLD AURUM AG
DE074705W;+1 561 789 0657;;www.wunderbar-consulting.com;;;kontakt@wunderbar-consulting.com;PST;WUNDERBAR CONSULTING & SALES GMBH
DE074924W;+49 30 44043330;;www.yellow-star-coffee.de;;;kontakt@yellow-star-coffee.de;DST;YELLOW STAR COFFEE UG (HAFTUNGSBESCHRAENKT)
DE069226W;+49 6202 5799779;;www.zen-vape.de;;;kontakt@zen-vape.de;DST;SERVICE & HANDEL WUEST GMBH
DE047870W;+49 2102 929290;;www.contura.com;;;kontakt-d@contura.com;DST;CONTURA DEUTSCHLAND GMBH
DE002223K;49 58102130;;http://www.novell.com;;;kontakt-de@novell.com;ICT;Attachmate Group Germany GmbH
DE003787K;49 324951600;;http://www.dainippon-screen.de;;;kontakt-mt@screen-dsd.de;DST;Dainippon SCREEN Deutschland GmbH
DE059642F;+49 6126 958721;;;;;koppinvest@t-onlilne.de;PST;KOPPINVEST GMBH
DE042601W;+49 160 3040010;;;;;korolova@gmx.net;DST;ALLGEMEINE BAUENGINEERING GMBH
DE041692W;+49 6874 182937;;;;;kosarkhojasteh@aol.com;DST;ACN UG (HAFTUNGSBESCHRAENKT)
DE059753W;+49 4101 3755835;;www.kreta-lebensmittel.de;;;kretalebensmittel@gmail.com;DST;KRETA LEBENSMITTEL GMBH
DE071335W;+49 39931 5760;;www.ford-technik-center-roebel.de;;;kstoffel@tc-roebel.de;DST;TECHNIK-CENTER ROEBEL GMBH & CO. KG
DE059838F;+49 40 766189 0;;;;;ktb@ktb-europe.com;DST;KTB IMPORT-EXPORT HANDELSGESELLSCHAFT MBH & CO. KG
DE059854W;+49 6421 51540;;www.kuche-gmbh.de;;;kuche@t-online.de;DST;KUCHE GMBH
DE059855W;+49 40 3860720;;www.kuco-holz.com;;;kuco-holz@t-online.de;DST;KUCO HOLZAGENTUR KLAUS BIEBAU E. K.
DE051728W;+49 30 20181827;;;;;kuehn@kanzlei-kuehn.com;ICT;F1 HILFE GMBH
DE059875W;+49 461 7700077;;nordharrislee.klack.org/seite7.html;;;kufa@mobile.de;DST;KUFA KUPFERMUEHLER FAHRZEUGHANDEL UND FAHRZEUGVERWERTUNG GMBH
DE060062F;+49 4723 79000;;;;;kundenbetreuung@la-mer.com;DST;LA MER COSMETICS AG
DE073180W;+49 461 9966 0;;www.beate-uhse.de;;;kundendienst@beate-uhse.de;DST;VERSA DISTANZHANDEL GMBH
DE059275W;+49 30 3151710;;www.kingcars-nord.de;;;kundendienst@king-cars.de;DST;KING CARS GMBH NORD
DE074810F;+49 30 56837903;;;;;kundendienst@xom-materials.com;ICT;XOM MATERIALS GMBH C/O WEWORK POTSDAMER PLATZ
DE042616W;+49 421 1633530;;www.allos.de;;;kundenservice@allos.de;DST;ALLOS HOF-MANUFAKTUR GMBH
DE044807W;+49 211 6504230;;www.barbour.de;;;kundenservice@barbour.com;DST;BARBOUR EUROPE GMBH & CO. KG
DE060748F;+49 30 7800020;;;;;kundenservice@langenscheidt.de;DST;LKG VERWALTUNG GMBH & CO. KG
DE068444W;+49 8071 5263694;;www.nene-home.de;;;kundenservice@nene-home.de;DST;SAN MARCO GMBH
DE066882F;+49 211 3007 0;;;;;kundenservice@qvc.de;DST;QVC HANDEL S.A R.L. & CO. KG
DE047460W;+49 40 8393530;;;;;kunstmann@glassexport.de;DST;CITY EXPORT V. SCHLINK GMBH
DE059943W;+49 40 8393530;;;;;kunstmann@glassexport.de;DST;KUTI EXPORT GMBH
DE059602W;+49 511 72703775;;www.konkur.de;;;kuryshev@konkur.de;DST;KONKUR GMBH
DE059580W;+49 2581 784050;;www.kommunalfahrzeug.de;;;kvwgmbh@t-online.de;DST;KOMMUNALFAHRZEUG VERTRIEB WARENDORF GMBH
DE059973W;+49 2053 4969656;;www.kwsolution.de;;;kwsolution@t-online.de;DST;KWS KREISLAUF-WIRTSCHAFT-SOLUTION GMBH
DE067445W;+49 2773 8180;;;;;l.heintz@gmx.net;DST;RESOPO STOCKS GMBH & CO KG
DE050745W;+49 5102 93092 0;;www.enders.de;;;laatzen@enders.de;DST;ENDERS GMBH & CO. KG
DE063125W;+49 228 37289 90;;;;;labdelhafe@aol.com;DST;MONA INTERNATIONAL TRADING IMPORT & EXPORT UG (HAFTUNGSBESCHRAENKT)
DE003976K;49 940980;;http://www.crb-gmbh.de;;;labor@crb-gmbh.de;PST;CRB Analyse Service GmbH
DE002074K;49 96679200;;http://www.lacon-institut.com;;;lacon@lacon-institut.org;PST;LACON-Privatinstitut für Qualitätssicherung u. Zertifizierung ökologisch
DE055648W;+49 6196 9997412;;;;;lan@rl-finance.de;PST;HEPRO HESSISCHE PROJEKTENTWICKLUNGS- UND HANDELSGESELLSCHAFT MBH
DE060961W;+49 421 69333;;www.lubrizol.com;;;lanco@lubrizol.com;DST;LUBRIZOL DEUTSCHLAND GMBH
DE060010W;+49 2131 7725782;;;;;landmkinder@hotmail.com;DST;L & M GMBH
DE060165W;+49 7136 6006;;www.landry-fass.de;;;landry@t-online.de;DST;LANDRY GMBH & CO.
DE060191W;+49 157 82090788;;;;;lara.becker88@yahoo.com;DST;LARA BECKER UG (HAFTUNGSBESCHRAENKT)
DE042486W;+49 4639 969 7;;www.tore-laskowski.de;;;laskowski-tore@web.de;DST;ALFONS LASKOWSKI INDUSTRIE- UND GARAGENTORE GMBH
DE060211W;+49 179 4928561;;home.mobile.de/latautogmbh;;;latautogmbh@mobile.de;DST;LAT TRADING GMBH
DE060326W;+49 89 99626 0;;www.lectra.com;;;lectra-de@lectra.com;DST;LECTRA DEUTSCHLAND GMBH
DE052045W;+49 40 438040;;www.lederdetmer.de;;;lederdetmer@yahoo.de;DST;FERDINAND DETMER GMBH
DE060341W;+49 6322 620500;;ledule-enterprises.de;;;ledule@ledule-enterprises.de;DST;LEDULE ENTERPRISES GMBH
DE060347W;+49 6196 9677277;;www.leeblings.com;;;lee@leeblings.com;DST;LEEBLING GMBH
DE043177W;+49 911 32377825;;home.mobile.de/lehr-automobile#ses;;;lehr-automobile@mobile.de;DST;AOL GMBH
DE003508K;49 22200;;http://www.leiblein.de;;;leiblein@leiblein.de;PST;Leiblein GmbH
DE060384W;+49 30 53041210;;;;;leko-dtl@web.de;DST;LEKO DTL GMBH
DE059933W;+49 511 9463994;;www.marmara.de/unternehmen/unternehmensgruppe/kurular-gmbh;;;lekokuru@yahoo.de;DST;KURULAR IMPORT-EXPORT GMBH
DE060424W;+49 7156 966726;;;;;leo.importexport.ug@gmail.com;DST;LEO IMPORT EXPORT UG (HAFTUNGSBESCHRAENKT)
DE060431W;+49 7231 63061;;;;;leonbadower@yahoo.de;DST;LEON BADOWER EDELSTEINE, SCHMUCK UND UHREN
DE046028W;+49 371 413801;;www.autopol.de;;;leszko@autopol.de;DST;BOGUSLAW LESZKO AUTOPOL
DE060472W;+49 40 5287190;;;;;levantegmbh@gmail.com;DST;LEVANTE GMBH
DE060370E;+49 89 149810 0;;;;;lgs.germany@leica-geosystems.com;DST;LEICA GEOSYSTEMS GMBH VERTRIEB
DE060157E;+49 34207 915419;;;;;lhg@landhandel-glesien.de;DST;LANDHANDELS GMBH GLESIEN
DE056375W;+49 89 1588340;;www.huawei.com;;;li.li1@huawei.com;ICT;HUAWEI TECHNOLOGIES SERVICE GMBH
DE060562W;+49 40 229419 0;;www.lido-hamburg.de;;;lido@lido-hamburg.de;DST;LIDO IMPORT UND EXPORT GMBH
DE060580W;+49 621 5390700;;;;;life-pharma@t-online.de;DST;LIFE PHARMA VERTRIEBS GMBH
DE048383W;+49 30 31998868;;;;;lijunlon@hotmail.com;DST;DALONG GMBH
DE052335W;+49 3761 74965;;www.fliesen-ofenstudio.de;;;lippold@fliesen-ofenstudio.de;DST;FLIESEN LIPPOLD KERAMIK GMBH
DE060703W;+49 421 6396644;;;;;lips-gmbh@t-online.de;DST;LIPS HANDELS UND MONTAGE GMBH
DE055819W;;;www.hiccom.cn;;;lishu@hiccom.cn;DST;HICCOM TECHNOLOGIE EUROPE GMBH
DE047708W;;;;;;liyang_upb@yahoo.com;DST;COMM CORRIDOR GMBH
