DE047796F;+49 731 40321415;;;;;info@configcar.de;PST;CONFIGCAR GMBH
DE047800F;+49 991 2700 0;;;;;info@congatec.com;PST;CONGATEC AG
DE002563K;49 8284558;;http://www.connect2cleanrooms.de;;;info@connect2cleanrooms.de;PST;Connect 2 Cleanrooms Deutschland
DE047832W;+49 7951 4691460;;www.consult-impex.com;;;info@consult-impex.de;DST;CONSULT-IMPEX E.K.
DE047579W;+49 152 22179292;;www.container-cms.de;;;info@container-cms.de;DST;CMS CONTAINER MODUL SYSTEME GMBH
DE050123W;+49 5034 7893030;;www.conterraenergie.de;;;info@conterraenergie.de;DST;EC VERTRIEBS- UND ENTWICKLUNGS GMBH
DE004692K;49 788970;;http://www.contour.de;;;info@contour.de;PST;CONTOUR mediaservices GmbH
DE047859F;+49 351 2138888;;;;;info@contract-medical.com;PST;CONTRACT MEDICAL INTERNATIONAL GMBH
DE047868F;+49 6074 858 0;;;;;info@controlware.de;ICT;CONTROLWARE GMBH KOMMUNIKATIONSSYSTEME
DE046489W;+49 7144 8979011;;www.coobinox.com;;;info@coobinox.com;DST;BUILDING & HOME SUPPLIES GMBH
DE047899W;+49 40 5004705;;www.aristocut.de;;;info@coppelo.de;DST;COPPELO GMBH
DE041036W;+49 471 700570;;www.corfil.de;;;info@corfil.de;DST;CORFIL HANDELSGESELLSCHAFT MIT BESCHRAENKTER HAFTUNG
DE051598W;+49 7042 8213 0;;www.cormulder.de;;;info@cormulder.de;DST;EXOTICA COR MULDER GMBH
DE053245E;+49 2102 1080;;;;;info@corporate.ge.com;ICT;GE ENERGY GERMANY GMBH
DE047992F;+49 40 4313330;;;;;info@corporate-planning.com;DST;CP CORPORATE PLANNING AG
DE047936W;;;www.cortecavalieri.com;;;info@cortecavalieri.com;DST;CORTE CAVALIERI IMPORT EXPORT & EVENTS UG (HAFTUNGSBESCHRAENKT)
DE047943E;+49 381 81730;;;;;info@cortronik.com;PST;CORTRONIK GMBH
DE047959E;+49 6196 76156 0;;;;;info@cosnova.com;DST;COSNOVA GMBH
DE047975W;+49 461 61186;;www.country-pipe.de;;;info@country-pipe.de;DST;COUNTRY PIPE GMBH
DE047983W;+49 211 93678610;;www.cowax.de;;;info@cowax.de;DST;COWAX GMBH
DE046668W;+49 6835 92394 0;;www.cps-pharma.de;;;info@cps-pharma.de;DST;C.P.S. - PHARMA GMBH
DE048017W;;;www.cpt-group.com;;;info@cptgmbh.de;DST;CPT GMBH DEUTSCHLAND
DE048020W;+49 711 90656080;;www.cq-gmbh.de;;;info@cq-gmbh.de;DST;CQ GMBH
DE048036W;;;www.crea-lux.de;;;info@crea-lux.de;CON;CREALUX GMBH
DE048038W;+49 7161 5031020;;www.creativ-media-systems.de;;;info@creativ-media-systems.de;DST;CREATIV MEDIA SYSTEMS GMBH (CMS)
