DE070217W;+49 89 8996190;;www.marinepool.de;;;info@marinepool.de;DST;SPIRIT OF THE OCEAN GMBH
DE004285K;49 90580;;http://www.maringo.de;;;info@maringo.de;ICT;MARINGO Computers GmbH
DE001171K;49 781716;;http://www.mariport.de;;;info@mariport.de;DST;Mariport Im- und Export GmbH
DE061694W;+49 2102 2044400;;www.marmara.de;;;info@marmara.de;DST;MARMARA IMPORT - EXPORT GMBH
DE049242F;+49 7424 95810;;;;;info@marquardt-medizintechnik.de;DST;DIETER MARQUARDT MEDIZINTECHNIK GMBH
DE058403E;+49 911 95308 10;;;;;info@marschall-schwaig.de;DST;JOSEF MARSCHALL GMBH
DE061709W;+49 9107 924712;;www.mars-handel.de;;;info@mars-handel.de;DST;MARS HANDEL & VERTRIEB GMBH
DE061713W;;;www.marsway.de;;;info@marsway.de;DST;MARSWAY - FU BANG GMBH
DE067457W;+49 6183 800410;;www.martin-handel.de;;;info@martin-handel.de;DST;RETRO-KLASSIK GMBH
DE061730W;+49 6251 8529875;;www.martins.berlin;;;info@martins.berlin;DST;MARTINSBERLIN GMBH
DE061729W;+49 711 584042;;www.martin-winkler.de;;;info@martin-winkler.de;DST;MARTIN WINKLER GMBH
DE044490W;+49 2864 886820;;www.maschinenprofi.de;;;info@maschinenprofi.de;DST;B & G MASCHINENHANDELSGESELLSCHAFT MBH
DE061748W;+49 231 33017471 472;;www.masmaschinen.com;;;info@masmaschinen.com;DST;MAS MAKINE SANAYI VE DIS TICARET LIMITED SIRKETI
DE061801W;+49 2161 2991959;;www.matchpoint-textile.com;;;info@matchpoint-textile.com;DST;MATCHPOINT -TEXTILMASCHINENBAU DEUTSCHLAND GMBH
DE061816W;+49 8702 45338 0;;www.matrix-direct.net;;;info@matrix-direct.net;DST;MATRIX GMBH
DE061822W;+49 89 1784646;;www.matronixx.de;;;info@matronixx.de;DST;MATRONIXX GMBH
DE061839F;+49 89 139268 0;;;;;info@maurer-electronics.de;PST;MAURER ELECTRONICS GMBH
DE061843F;+49 9131 1203 0;;;;;info@mauss-bau.de;CON;MAUSS BAU GMBH & CO. KG
DE061845W;+49 30 6931053;;www.mav-germany.de;;;info@mav-germany.de;DST;MAV PRUEFTECHNIK GMBH
DE061851W;+49 172 4376406;;www.mavonorm.de;;;info@mavonorm.de;DST;MAVONORM GMBH
DE061877W;+49 89 608155 55;;www.maxano.de;;;info@maxano.de;DST;MAXANO GMBH
DE061880W;;;www.maxconnect.eu;;;info@maxconnect.eu;DST;MAXCONNECT GMBH
DE061865W;+49 201 820820;;www.maxfroehlich.de;;;info@maxfroehlich.de;DST;MAX FROEHLICH GMBH
DE061892F;+49 2234 984020;;;;;info@maxim-markenprodukte.de;DST;MAXIM MARKENPRODUKTE GMBH & CO. KG
DE061876W;+49 211 16351709;;www.max-intrade.de;;;info@max-intrade.de;DST;MAX-INTRADE GMBH
DE061242W;+49 228 96161888;;www.maxx-weine.de;;;info@maxx-weine.de;DST;M.A.X.X. WEINE GMBH
DE061931F;+49 30 70014692 0;;;;;info@mayato.com;PST;MAYATO GMBH
DE061941W;+49 2151 6588390;;www.mazisecurity.com;;;info@mazisecurity.com;DST;MAZI SECURITY SYSTEMS GMBH
DE003220K;49 9399254;;http://www.mbcgmbh.de;;;info@mbcgmbh.de;DST;M Business Coach GmbH
DE061830F;+49 8586 9640 0;;;;;info@mb-hauzenberg.de;CON;MATTHIAS BAUER GMBH
DE061969W;+49 8261 20091;;www.mbmexport.de;;;info@mbmexport.de;DST;MBM EXPORT E.K.
DE004089K;49 6700;;https://www.mbo-osswald.com;;;info@mbo-osswald.de;DST;mbo Oßwald GmbH & Co KG
DE004092K;49 9300030;;http://www.mbtech-group.com;;;info@mbtech-group.com;PST;MBtech Group GmbH & Co. KGaA
DE061981W;+49 341 35566516;;www.mc-bautec.de;;;info@mc-bautec.de;CON;MC BAUTEC GMBH
DE002927K;49 61304700;;http://www.mcd.de.com;;;info@mcd.de.com;ICT;MCD Medical Computers Deutschland GmbH
DE062910E;+49 211 520540;;;;;info@mc-e.de;DST;MITSUBISHI CHEMICAL EUROPE GMBH
DE062013W;+49 4101 40080;;www.metricmcc.com;;;info@mcg-metric.com;DST;MCG METRIC COMPONENTS GMBH
DE062917W;+49 211 173320;;eu.mitsuichem.com;;;info@mcie.de;DST;MITSUI CHEMICALS EUROPE GMBH
DE062080W;+49 201 3614930;;www.mebasteel.de;;;info@mebasteel.de;DST;MEBA STEEL & INDUSTRIAL SUPPLIES TRADE GMBH
DE062087W;+49 4532 287719;;;;;info@mechtechgmbh.de;DST;MECHTECH GMBH
DE062104W;+49 2203 923570;;www.medasongmbh.com;;;info@medasongmbh.com;DST;MEDASON GMBH
DE062143W;+49 5371 94000;;www.mediamarkt.de;;;info@mediamarkt.de;DST;MEDIA MARKT TV-HIFI-ELEKTRO GMBH GIFHORN
DE062132W;+49 841 6340;;www.media-saturn.com;;;info@media-saturn.com;DST;MEDIA MARKT CCLXV TV-HIFI-ELEKTRO GMBH INGOLSTADT
DE004272K;49 14890;;http://www.medienkraftwerk.de;;;info@medienkraftwerk.de;PST;medienkraftwerk GmbH
DE062211W;+49 261 94292565;;www.medimpex.eu;;;info@medimpex.eu;DST;MEDIMPEX GMBH
DE062125W;+49 2161 9377885;;www.medi-pack.com;;;info@medi-pack.com;DST;MEDI PACK GMBH
DE062224W;+49 89 43573522;;www.mediterran-wine-food.de;;;info@mediterran-wine-food.de;DST;MEDITERRAN GROSSHANDEL GMBH
DE062232E;+49 2151 7376 0;;;;;info@medium.de;DST;MEDIUM GMBH
